sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
46150.1,46919.2,41269.7,34763.3,28492,24054.7,21289,59278.1,80556.9,83382.7,71465,55445.7,41718.4,31382.7,25580.6,22552.1,50896.8,60224.3,61839.8,56361.6,47058.4,49981.9,47817.4,44988.8,35786,32067.8,29056.1,24332.9,22942.4,22941.4,30117.1,48695.1,43572.9,37441.5,38561.6,37550.7,28846,21486,16342.7,15744.5,15537.4,14809.5,12800.7,10895.5,9390.91,10608,14389.2,15773,15693.4,14641,12421.8,10419.5,9353.92,15146.2,18032.9,17489,16433.2,15942,14446.7,13600,12642.7,12042.5,12973.2,14012.6,14618.5,15616.6
49644.2,49843.4,44848.9,37211.7,30914.3,25414.2,23245.5,60680.3,83112.9,85848.2,74727.2,57535.5,43442.7,34258,27847.2,26727.9,57565.6,72851.4,74324,65517.4,54913.5,52840.4,49169.8,49684.3,41481.1,34779.6,34800.3,32922.6,31481.2,31823.8,47676.7,59986,50780.7,43017.5,40206.2,42609.1,33532.1,25182,19880.7,18228.1,17330.1,15677.8,14285.2,13257.8,12877.9,14636.8,20124.6,23927.3,24794.8,23711.3,21250.2,19013.6,17534.4,22017.8,24226.7,24906.4,23941.6,22389.8,21126.7,19497.6,18476.6,19272.3,21647.2,22170.2,21382.9,21334.1
40488.3,45450.9,41156.5,32590.8,27784.8,23373.4,20245.4,59504.2,86124.5,86320.2,72155.9,56987.9,43981.6,35136.2,31007.2,28033.3,62299.1,76408.2,77258,70935.4,60058.5,55355.9,50639.6,53610.9,47573.8,44017.7,41328.6,36956.1,32462.4,29016.3,46117.7,59388.8,52289.4,45364.2,46606.9,46135.9,37920,30605.3,24356.9,22801,22485.1,20685.8,18465.9,16111.2,14659.9,15337.6,18414.1,21657.8,22717.1,21968.3,19601.6,16893.7,16042.6,17788.3,23340.6,24587.1,23424.8,21948.3,21189.5,20101.2,18487,18329,20295.4,21374,21594,22181.7
55526.2,53419.8,46401.2,38005.7,31148.3,25211,21963.4,62711,83183.5,80955,67910.9,52879.7,40219.4,30397.9,24032.4,21866.4,57274.9,72710.8,72723.5,66443,54883.9,47540.5,45100.3,45564.5,41520.5,37668.5,33587.4,29056.8,26803,33781.5,40879,55230.1,47173.7,38053.3,40109.2,43415.6,34090.6,25043.9,18191.4,15623.9,17244.7,17010.2,14999.7,13276,11690.7,13448.4,18530.3,21941.5,22183,20770.7,17975.2,14926.9,13941.1,15256.1,21986.6,24654.1,23641.5,21974.4,19857.2,17647.9,16169.4,14923.2,17536.7,19471.7,19461.6,19565.8
58093.6,53770.2,45360,35064.4,28478.5,24055.2,20520.2,59969.5,82435.7,81553.1,70353,54836.9,43502.6,34558,28474.4,27693.4,52721.4,62857.1,61828.2,58070.2,51592.2,49646,47977.1,44706,38691.6,34664.9,31992.2,27850.4,26237.7,26092.2,26819.1,47730.5,44985.5,41642.1,40559.8,43255,35217,27024.6,19905,16556.7,16609.5,16174.3,14455.9,12769.2,11135.2,13000.5,15999.7,17384,16858.8,15368.4,13679.4,12160.9,13612,15918.9,20565,21941.3,21022.8,19227.2,17913.7,15949.2,14033.6,12782.8,14920.2,16389.1,16314.9,16565.4
62784.1,63667.8,57088.1,49225.3,42913.9,36429,31438.4,72265.7,92984.8,90227.4,75830.4,57554.2,44391.7,33616.2,26818.2,24194.4,61351.4,79997.3,84946.5,76814.4,65668.6,58561.5,56667.5,55735.3,46093.3,37268,33528.9,32111.1,32198.9,34008.6,34774.9,54981.4,52147.1,49854.5,48215.3,51176.3,41689.6,32266.8,24335.8,19960.6,19598.4,18101,16067,14026.5,12442.8,14945.2,21389.1,24366.5,24053.8,21909.4,19113.8,16982.1,17751.6,18172.5,21376.4,22173.2,22098.3,20781.7,19983.2,18911.3,19139.3,19507.6,22677.7,24644.9,27362.8,29127.5
49541.6,45788.5,38769.1,30320.5,23305.8,18217.7,16500.4,42374.9,59947.7,63266.6,54388.7,41622.5,31967.7,24675.6,20336.5,20196.9,44208.3,52762.7,51319.1,45520.3,39613.7,36112.8,34240.9,34590.1,30463.8,25527.4,24360.7,22190.1,19375.6,18426.3,19317.8,42235.2,40331,35910.6,34947.8,33957.9,28161.5,21847.9,15916.6,13980.3,12897.8,11712.6,10843.5,9729.03,8683.43,10368.3,13479.6,16748.2,17436.4,16054.7,14109,12803.3,13073.3,13237.6,15549.8,15506.9,15415.5,15098.9,15300.8,15181.9,13936.7,12770.5,15377.5,18077.7,21750,24240.5
52247.9,49241.8,43786.5,36092.5,31610.7,29559,28125.9,55377.9,70444.9,72489.1,64494.6,49876.5,39460.6,31171.9,25499.9,27289.9,53780.9,66234.1,67276.9,60584.5,50793,46435.4,43737.6,43992.3,36866.3,32106.4,31727,33742.8,33041.1,30461.6,31468.2,47329.2,43076.6,37167.4,39160,40992.1,33395.2,25923.6,19679.7,16863.8,15940.9,16092.2,15380.7,14544.6,13406,15053.3,18614.5,20562.3,20410.3,18824.9,16936.3,14845.3,15351.8,15799.1,18426.2,18846.3,18949.2,18934.5,18433.9,17259.6,16103.1,14925.3,16579,18231,19207.2,20319.6
48523.9,50589,46104.1,36477.1,30284.6,24613.7,22881.3,57819.3,80690,81971.9,68782.5,51806.7,37962,29095.4,24870.2,22335.3,42547.2,51540.3,54805.8,52508.5,44864.7,39326.6,34839,35875.6,32098.1,27276.5,24720.1,25150.9,23497.5,21476.4,27894.6,47119.9,42249.3,36974.3,35392.8,39329.1,32601.8,25244.6,18890,16269.4,14563.2,13183,12044.3,11132.4,10695.1,13852.5,17627.7,19835.2,20075.9,18328.4,16121.2,13682,13962.7,14684.9,19849.8,21382.4,20766.8,19064,18292.1,17387.1,16450.8,15719.4,15830.4,16628.8,16062.8,16199.4
48523.5,50168.3,45203.9,37320.3,31248.4,26059.3,22783.7,52928.3,71938,70517.8,58039.4,43213.2,31031.4,24061.1,19617.2,18261.5,45542.8,56971.3,61827.7,58021.5,49769.6,45698.7,42306.8,44059.7,37264.1,30032.4,26200.2,26668.3,26521.8,26777.9,28872.3,48594.4,46474.1,40767.3,37575.2,37720.3,31330.8,24837,19032.5,16169.2,14272,12704.2,11585.1,10482.3,9256.03,11833.7,15414.6,17057.7,16580.5,15287,13756.5,12685.7,11883,11595,16100.9,18310,18582.2,18702.2,17990.1,16602,15755.5,15371.7,18496.1,21423.7,22144.5,22398
57286.1,61276.4,57466.5,49030.7,44458.8,41305.4,38090.3,76624.2,98265.1,94312.7,78785.9,62057.8,48707.5,38696.9,32644.2,28916.4,60214.3,73896.1,73027.9,71939.8,64618.2,63201.6,58794.2,60276.2,53930.7,46611,44655.9,41769.1,38149.8,34760.1,32899.6,57486.8,57038.4,54237.1,52496.4,53788.9,43846.4,33854.3,26447.7,22266.3,21101,19481.7,17191.6,16920.5,15924.7,16984.9,19827.8,22281.9,23061.6,21577.2,18864.9,16264.8,16218.6,16399,21690.7,24012.7,23275.5,22183.3,20983.8,19804,19352,18482.3,20470.9,23921.6,25318.5,26077.1
55910.7,54656.8,47343.7,38677.6,32720.4,29197.9,26148.3,53066.3,69702.7,71389.5,60186.2,48571.5,37664.6,30515.4,26717.5,25545,50392.6,61371.5,69218.2,67400.8,59536.5,51490.2,47664.5,49055.1,42287.8,36088.8,32762.1,31119,29824.5,27322.3,27819.3,50727.8,48368.7,42710.9,41190.7,41636.9,32505.7,24052.2,17856.3,15020.7,13299.7,12649.1,11889.8,11114.7,10499.6,12181.4,14988.4,16699.7,17135,16565.5,15284,13802.4,14274.9,14807,18635.6,21675.7,21894.8,20672.1,18768.5,17481,15531.5,14395.1,16164.7,19602.7,21679.7,22991.6
53544.4,57545,51611.7,41829.9,34813.5,30221,27174.5,65215.5,85714.6,84205.7,69280.4,52516.7,38956.9,30883.6,26134.9,22630.3,60272.6,77160.7,77886.4,72774.7,61711.8,50954.6,49006.3,49797.9,42938.5,38742.9,35710.3,31324.3,30608.7,28675.6,29723.3,51931.3,49352.9,44681,46195.8,46164.5,35758,26706,20639.7,19028.1,18592.7,17148.1,15301.1,13770,12849.8,14751.2,16681.8,18753,18718.8,17093.2,15065.4,13181.1,14380.9,15178.8,16889.4,17732.6,18193,17801.8,16879.9,15243.4,13529.3,12987.4,15981.4,17986.6,18260.8,18743
47607.5,50113.9,45712.7,37020.4,31094.7,26489.4,23304.9,52991.9,72286.5,74415.5,63900.6,49398.5,38522.4,30950.9,26382.5,24558.5,46917.3,56760.9,56675.9,54309,50002.6,46861.7,42801.6,44878.4,39771.1,34273.9,30218.6,27215.4,29104.5,29858.5,32243.9,51962,49422.9,42782.3,40102.2,40785.1,32464,25720.5,19751.6,17359.8,15953.7,14067.2,12576.6,11229.9,10082.9,11700.2,15036.1,16544.6,16080.8,15373.4,13824.6,12699.3,11932.1,11950,15202.4,15923,16811.5,17013.8,16427.7,15157,13488.3,12864.7,14971.5,18016.8,18974.3,19635.4
56617.7,55923.6,48522.8,40049.8,35427.5,32925.4,29751,66435.9,86687.9,83168.1,70068.4,52648.4,39313.4,29792.7,23658.2,21129.6,51117.2,65985.7,66091.2,61490.1,52413.6,51869.5,49119.4,48484.1,43005,37413.9,32562.8,29629,26038.5,24174.8,38186.9,55207.3,49595.7,42530.1,38702.4,43507.8,36253,27509.3,20252.8,17282.3,16126.7,14917.7,13392.1,11614.9,10374.1,10775,16783.9,20950.2,22010.9,20925.9,19107.6,17183.7,17967.6,18468.5,22226.9,22959.2,22445.3,20928.2,19656.7,17758.3,16206.1,15173.6,16490.8,19842.4,22414.7,23906.3
46784.5,50317.8,46683.3,38293.1,33577.3,31264.4,29565.2,51892.4,64944.8,64973.5,57367.3,46349.6,36295.8,28375,22498.8,21563.3,47857.1,58497.9,59704.7,54609.6,47064,45476.6,46825.5,44869.5,37024.7,33323.2,29379.5,27387.9,25175.3,25443.6,27897.9,51802.7,47937.2,42946.7,39822.8,39084,32287.3,24514.6,18631.9,16986.7,16389.5,15193.8,13890.4,13135.4,13583.2,14580.7,16679,18136.2,18345,16840.3,14560.2,12253.9,12112.2,13630.3,20054.7,22330.7,21811.5,20558.3,18564.9,16061.7,14733.1,14720.7,14855.3,17037.5,17449.9,17941.2
52668.2,49758.6,42372.5,35076.9,29549,25643.6,23633.5,49607.6,71502.4,71576.3,59249.4,46224.5,34446.3,25597.4,19618.8,18151,45197,56596.8,57537.5,51028,42504.1,38797.5,42270.3,41571.7,33628.4,28272,28838.5,27021,24667.2,24676.6,26076.1,50022.2,48300.6,42209.1,38469.3,38576.1,30558.7,22526.8,15908.3,13044.2,13593.3,13586.1,12963.6,11851.5,10769,14362.9,17842.1,18844.3,17732.5,15769.1,13532.1,11815.4,11883.7,18664.8,22357.2,22350.4,21013.9,19509.2,17573.1,16170.7,14863.9,14352.2,15099,17821.8,18276.6,18614.2
47113.7,43329.8,37379.7,31119.5,27570,24118.3,22109.4,44819.3,67780.5,74042.2,65744.2,51969,39851.3,31070.7,24576.9,21530.7,47841,61731.4,66756,61853,53169.7,47154.9,45384.1,41901.7,35647,31111.6,30515.8,28203.7,28859.3,28408.4,28040.7,48997.1,44373.4,39414.4,35554.8,39730.2,33941.5,26353.2,19232.1,16055.5,14519.6,13348.9,12306.7,11324.5,10056.5,11852.3,14948.6,17769.8,18841.3,17998.9,15967.2,14161,13218,16715.7,18409.8,18280.9,18462,17871.7,17391.2,16502.5,15280.2,13942.5,15659.1,17748.1,18260,18874.1
51660.6,49675.1,40970.9,32873.9,27678.9,23980.7,21744,47642.5,70794.6,73484.2,62363.7,48069.8,37241,28907.4,24351.9,21683.5,49073.9,60446.9,59456.9,54806.2,45686.3,44019.1,42000.6,38156.1,29957.1,26982,25524.6,26027.5,26471.6,29114,29673,47356,43319.3,37287.1,33885.2,37839.5,32325.1,24878.1,18560.2,15481.5,14586.5,13861.6,13179,12453,11881.7,13119.5,15829.2,17360.4,18133.2,17896.9,16315.8,14469.3,15080.7,18195.3,19062.7,18635.3,18444.4,18174.1,17044,15472,14328.9,13467.8,14963.4,15780.7,15221.3,15465.4
60142.6,56806.8,48835.1,39842.5,33989.3,31419.4,31397.1,49169.5,64308.1,67491.1,59215.9,45900.6,34640.2,27008.5,21457.2,20363.7,50972.8,65121.9,65257.2,56221.8,45512.3,45078.1,46333.2,44379.1,37165.1,30961.7,27737.5,24569.9,22434.1,25003.1,26640.2,48996.1,46779,42516.7,43182.4,42945.7,32368.9,24139.4,18433.3,16781.8,15128.3,14409.3,12844.8,11545,10490,11330.9,14215.2,15726.1,15749.9,15105.8,13788.6,12265.5,13194.1,16981.8,18511.6,17763.1,16618.5,15084.6,14088.5,13791.5,13235.7,13539.4,15301.2,17130.8,18451.2,19732.5
47060.1,48699,42811.9,34293.5,29002.6,24635.1,22046.9,50366.6,75213.6,77297.7,66045.1,51060.7,40996.3,33758.6,28876.8,26452.5,46245.1,54106.3,58816.5,56482.6,48394.5,42369.5,42336.1,41470.1,34413.2,27859.5,25779.3,25639.1,25478.6,25297.5,25017.8,46143,43377.3,40407.5,40150.2,40026.5,31118.7,23039.4,17018,14585,12377.3,12165.9,11305.4,10312.3,9589.56,10533.8,13737.7,15985.6,15996,15277.4,13993.1,12513.2,12112,15577.1,17629.4,17458,16693.2,16469,15785.5,14838.4,14163.1,13670.5,14671.6,15988.7,16665.2,17505.2
44257.9,44329.3,38325.5,30354.1,25359.3,22012.2,20068.1,61259.9,86779,85355.9,70701.5,56070.8,43546.4,34056.6,27614.7,27125.7,45366.1,51129.2,54591.1,51733.6,47502.6,43993,38708,41937.4,37552.4,31346.5,31683.3,30096.4,27735.5,25266.8,24101.8,46503.7,44011.3,38157.9,39937.5,41077.3,32725.5,25180.3,18900.6,16727.8,14471.4,13657.8,12036.1,10962.2,10392.8,11976.6,15429.2,17493,17391.7,15967.4,14321.6,13001.5,14436.2,16785.6,19979.7,20455.5,19937.3,19361.9,18416.4,17206.1,15589.5,14051,17228.1,19410.5,21851.9,23572.1
42533.3,45229.9,44683.9,38574.3,33210,29621.8,31815.9,62677.2,79041.4,76690.7,64433.1,52135.1,40927.9,31985.3,25618.4,22373.9,54327.6,70726.5,72291.3,63143.4,52212.5,43255.4,39422.4,41256.6,36970.5,32158.7,31255.8,29454.5,30855.7,32093.4,32218.6,47924.6,41513.2,34357.7,33039.7,39758.9,34249,26370,20121.7,18312.2,16370.7,14956.9,13500.3,11749.5,10491,12704.7,16388.1,18433,18212,16873.7,14750.3,12639.7,13312.6,18308.4,22067,22437.2,22034.1,21208.5,19866.2,17896.2,15398.3,13296.2,14772.9,19466.6,21348.2,22258.7
59043.9,57324.5,49805.7,41744.6,37588.7,35978.6,34510.7,65720.7,81924.8,77758.7,63684.2,47026.8,34396.9,26067.9,21403.4,18980.4,40999.2,51863.3,51502.9,48307.4,39511.3,37589.2,38574.1,40757.9,33614.9,28676.3,24358,23744.4,22063.5,24353.6,26318.6,43013.9,38407.9,30855.4,33788.2,38944.4,30584.5,23091.2,16396,14157.8,12164.2,11697.5,10741.6,10053.5,10040.9,12679.9,15704.9,17514.4,17982.1,16859.7,14778.5,12805.8,12773.1,17350.5,19737.5,19654.8,18623.8,18254,16931.7,15768.8,14442.1,13902.1,15275,16709.3,16896.2,17437.5
50683,52151.1,48466,39149.7,31686.1,27950.5,26580,55734.9,73192,72567.5,62017.3,45940.6,34112.9,26153.7,20857.5,18218.6,44486.3,57645.7,59402.6,52297.3,44567.9,43016,43756.8,43798.7,35964.3,30893.2,27736.8,25675.8,26738.9,26665.7,26669,45993.1,44130.5,38168.5,36130.5,37508.2,29678.2,22873.5,17198,15330.3,14189.2,12456.8,10370.7,8943.95,8091.32,9766.85,12556.8,14410.8,14771.7,13999.1,12271.6,10524.7,11279.7,13915.1,15437.8,16259.6,15843.4,15378.4,14207.8,12803.9,11800,11232.6,11862.3,12800.2,12663,13063.8
36988.7,36438.6,32493.1,27343.6,23571.7,21773.4,21888.8,46951.4,61077.5,60691.1,49346.2,35008.4,24834.2,18124.8,14275.6,12638.8,41402.4,53523.4,56724.9,50519.3,40648.1,33155.4,30789.5,32479.7,27509.1,25281.1,22962.3,20958.3,21118.2,20243.5,20799.4,37065.2,33086.1,28657,29741,30761.3,26795.5,21081.7,15827.5,14678.4,13499.4,12225.3,10601.1,9364.83,8468.77,9919.88,13153.1,15034.5,15168.7,14020.9,12039.9,10026,9511.27,12564,15388.9,15935.4,15579.9,14876.8,14464,13325.2,11731.1,11273.5,12595.2,15493.8,19338.4,21944.5
52840.9,50951.6,44636.4,36361.7,30819.4,29645.9,28544.1,53537,66524.9,71042.8,62793.6,49163.7,41653.2,35178,30084.4,26536.3,45919.1,56919.3,63692.1,61499.8,52441.1,46002.8,46835.6,46234.4,40163.7,35012,32208.6,31077.4,29720.8,31125.6,36945.5,49729.6,43108.3,37122.3,40737.9,42454.6,34485,26751.5,21451.7,19608.5,17834.9,16523.1,15424.5,14255.3,12781.5,13555.1,16144.7,18179.9,18211.8,16879.4,15301.3,13925.5,13935.8,16797.3,20238.6,20742.7,20102.8,18937,18114,17099.7,16239.8,15394.9,16437.5,16976.3,17950.2,19384.9
47214.7,47093.2,41757.9,33824.7,27007.2,22239.9,19278.5,63360.8,87413.6,86237.2,73147.6,55035.9,42556.2,31986.8,27406.6,25044.2,50095.9,67562,69190,64962,54755.2,48669.8,45918.2,44340.3,37920.8,34034.5,31630.1,32512.6,32295.5,31025.5,31449.6,54046.1,51539.7,46029.1,41710.2,42669.4,34784.2,26460.4,20350.4,18423.1,19086.8,19095,18062.1,16953.1,15530.2,17748,20149.9,21018.9,20889.7,19463.1,17024,15017,16285.7,20592.8,25162.5,25801.4,24647.7,23927.9,22310.3,20504.4,18422.7,17400.1,18345.4,21183.9,23264.8,24625.6
46518,47245,42513.2,34137,26918,21509.8,18012.5,54048.9,75960.4,74724.5,63741.8,47666.8,36299.6,27467.3,21760,18230.6,51037,65117,64959.6,61970,54836.3,48348.2,44234.9,43463,35794,31192.8,28052.7,24950.4,26183.9,25529.3,35555.1,47796.7,39310.4,33730.7,33743.4,38700.5,32594,25018.1,18841.6,16651.6,15836.5,14546.7,12931.3,11788.5,10586.2,10749.4,15700.4,18895.4,18830.2,17356.4,15455.7,13335.9,13710.1,15018.6,17747.4,18254.1,18759,18081.6,17458.5,16008.1,14784.7,13913.9,16327.9,17814,19181.7,20260.1
44623,43981.5,38509.8,30846.4,25159.9,21382.1,18400.2,50052.8,67272.4,71270,60713.5,47248.4,37309.2,29009.7,24243.5,21542.3,41471.8,50450.6,53042.8,49971.1,41991.5,41102.5,39975.9,36085.7,28037.5,27278.2,26461.5,24439.3,23252.6,21116.5,25546.8,45292,40678.7,34200.6,35117.6,37215,28661,21442.9,15614.4,13203.3,12693.1,11898.6,10511.3,9704.45,9093.44,11654,14192,15249.9,15810.7,15324.6,13604.3,11834.4,12498.7,13602.5,15861.3,17563.3,17822.1,18116.8,17234.9,15190,13573.2,12509.7,13658.5,15871.4,17121.3,18164.7
41367.9,42999.3,38490.5,33327.6,29160.8,26816.8,23787,61532.4,82072.5,81302.6,67395.4,49676.4,36436.6,27661.3,22665,19705.3,49249.6,68291.3,74097.1,69376.1,61162,56592.2,51190.4,47939.7,40404,33263.6,31211.1,29555.1,29695.3,27727.8,37173.5,51146.8,42776.7,37907.2,36321.1,41454.5,32932.1,25778.2,20715.7,18861.3,17820,16477.7,14315.9,12232.4,10682.7,13942.9,17090.5,19090.7,20010.7,19342.5,17455.1,15569.7,15371,15609.3,19237.4,19816.1,19254.9,19090.4,17996.1,17207.1,15883.8,14798.4,16857.6,19294.1,20977.4,22139.3
55646.6,59542,55142,45201,38780.8,33368.2,30810.8,64658.6,83455.7,83246,68615.3,51632.5,38835.4,30079.2,25625.3,23559.7,61705.3,80457.7,81233.4,70795,59683.7,52792.1,50548.1,51236.4,42184.8,35789,33364.3,29834.9,27272.5,26125.2,46673.7,68429.9,61683.4,54471.9,52961,52317.4,41084.6,30759.1,23525,19522.1,19129.3,17556.7,16566.1,15343,14042.6,14424.6,22232.7,26310.5,25956.9,23626,20625.3,17864,17954.5,18308,24069.2,27336.7,26558.7,24317.8,22292.3,20707.1,19342.8,19472.8,21293.4,22341.8,24199.3,25697
59694.3,55219.4,47707.5,38496.6,33552.2,29152.1,26403.7,59187.8,78337.9,81651.4,71001.4,55106.1,42787.6,33463.3,29343.4,26102,54949.1,68245.1,68433.4,59975.8,48640.8,44525.2,46797.9,46962.3,41366.4,36504.6,34015,31031.1,29425.9,28525.7,39000.7,57140.5,52380.7,45548.6,43736.1,42017.7,32630.2,24407,17993.7,15244.6,14945.8,14862.8,13911.9,12528.3,11386.6,11340.9,14744.8,16667.4,16331.7,15136,13239.5,11323.3,11708.1,12593.5,13316.7,15248.9,15809.9,16588.1,16671.9,16130.4,14820.3,13781.7,15243.7,16716.2,17104.9,17739.4
51987.3,51906.8,46664.4,37865.8,29798.5,25398.2,22326.1,60640.7,82247.7,79553.6,69209,54551.3,42462.3,33180.4,27464.6,23263,49510.5,61021.7,60862.7,51613.6,42899,43840.4,44028.2,44476.6,37702.3,33989.9,31934.8,28410.6,25817.1,24066.4,33021.2,52352.6,48532.8,45707.4,44535.4,44530.9,34757.7,27012,20829,18695.9,17825,17042.2,15095.7,13313.5,11801.6,13022.7,15975.9,18112.4,19721.1,19261,17641.9,15902.7,14977.6,14531,19468.9,20789.3,20117.6,18738.8,16632.6,15050.9,14647.1,14107.3,16654.7,19363.5,22471,24611.7
45056.3,41349.6,36319.7,29774.7,25573.8,21937.8,19877.3,49871.9,65844.3,62510.6,51782,39690.5,28451.2,20769.2,16822.7,15414.9,47809.2,61126.9,61746.4,55850.5,48748.6,41690.2,35460.4,31889.4,29405.4,27080.2,25493.9,22757.4,20706,19332.6,28350.1,44111.4,37289.2,32344.6,33237.6,40206.5,34148.5,26128.2,19881.6,16777.3,15171.3,13606.7,13255.4,12515.9,12062.9,14466.3,16430.3,17606,17042.4,15310.3,13376.7,11968.4,12840.1,13788.1,17875.6,18442.4,17371.6,17669.7,16605.7,15328.4,13883.6,13216.6,14638,16845.5,19804.1,21961.5
46704.5,44192.1,38305.3,29795.8,25524.9,21987.3,19363.2,54853.6,74200.3,75263.5,62756.3,46958.1,34637.6,25506.2,19764.6,17444.9,47101,59519.1,63530.2,56664.6,46675.6,42257.9,39835.9,36397.9,32318.6,30752.2,29744.2,28054.7,26118.9,25286.8,28432.7,45833,40367.3,34235.3,32964.8,35648,28173.6,20844.3,16187.2,14212,13190.7,12008.5,10612.2,9307.2,8091.72,9702.05,15478.8,19565.7,19932.7,18383.2,16878.5,15124.1,15106.5,15868.1,20540.7,22432.6,21927.6,19979.3,18567,17108.5,15854.5,16505.6,18449.1,19623.7,20048.8,20507
60647.7,58284.6,51724,43211.5,36264.6,30752.3,26757,56301.5,76500.4,80463.3,69519,53304.3,40262.3,31305.1,25573.8,23716.2,50787.5,66060,67704.4,60458.7,48675.9,42118.6,41131.2,44840.7,37854.2,30512.7,29550.6,29722.3,30094.2,28447.9,35861.8,54233.2,47268,39913.4,38127.8,39033,31452.5,25382.4,19576.5,16353,15202.1,14831.7,13628.4,12089.4,10753.1,12338.2,16635.8,19024.3,20181.4,19186.1,17309.7,15308.2,14367.7,13806.6,17193.7,18448.7,17943.5,16686.8,16568.1,15504.1,13997.1,12948.8,15436,17857.9,18900.1,19940.1
51601.8,47272.9,39243,31564.6,26480.1,22842.1,19979,53400.2,73807,73624.4,62831.5,47586.6,35561.6,27527.1,22368.4,19985,49049.9,60605.9,58318.7,53076.9,42682,38115.3,34130.6,34754.1,32036.5,30273.4,28594.8,25476.8,23067.1,24362.7,37797,48579.6,41939.1,34949.2,33875.7,36949.1,30258.1,23588.5,17797.6,15404.8,14865.7,13682.4,11920.6,10424.4,9739.41,12295.5,16313.3,18004.8,17460.3,15842.1,13842,12722.3,14620,15601.3,18489.4,19491.7,18687.9,17851.9,17469.3,17157.2,15892.2,15556.2,16286.2,16998.7,19266.8,21288.4
49587.5,52674.5,49157.3,40381.7,34107.2,28807.8,26650,53565.3,74415.4,76568.5,66602.8,52431.7,41455.8,32408.1,27591.4,27498.1,52732.8,63919.3,62642.9,61911.9,55468,51745.1,47955.7,45215.3,36847.9,33466.1,29897.6,26941,24602,21844.3,32782,49719.2,44047,38092.8,38306.9,40687.5,31883.9,24651.8,18090.2,16418.4,15523.7,14527.8,12858.3,11555.5,10799.8,12774.1,16291.6,18236.1,17932.5,17300,15777.8,14257.9,15314.3,15918.3,16814.6,16333.8,16125.7,16481.3,16482.2,15924,14777.8,13837.4,14844.9,16132.7,19032.8,21592.6
55050.4,52980.5,47528.4,40143.4,33432,27863.9,24510.4,64595.9,87860.7,85820.5,70221,52400.7,41543.2,32591.6,26247.3,23019.7,54940.7,69201.2,71448.4,63870.7,54871.9,49734.5,44240.9,42248.2,34346,29221.6,29035,27052.9,25028,25120.4,30697.7,53901.7,51265.2,44544.7,40598.3,42836,33988.1,25625,19302.1,16573.7,15730.3,15233.4,13833.8,12137.6,11310.7,13762.7,17189.2,19301.4,19608.3,17851.4,16232.6,14832.3,15129.8,15907.1,22126.6,24035.2,23557.7,21842.4,19521.8,18162.3,16525.2,15271.7,16044.8,17143.2,19485,21384.5
44783.1,46043.5,39780.3,30118.5,23081.4,18199.4,16302.1,52896.9,72644.4,69237.2,56101.7,42071.7,30794.5,23299.4,19135.1,17299.5,43717.9,57068.7,59864.9,55384.7,45477.7,38084,35447.3,38232.9,31869.8,27372.9,25081.4,23645.5,22543.6,20770.6,29116.9,41872,33873.8,29186.5,28596.8,36117.7,30321.6,23452.1,18024.8,15821.3,14813.4,13600.4,12042.5,10469.8,9614.76,11549.8,14237.7,15700.5,16653,16165.9,14278.5,12145.8,13824.6,16382.3,18202.5,17797.7,16963.6,16879.7,16671.3,16790,16042.8,15412.4,16580.2,16667.3,16818.6,17520.2
41690.2,41524.3,35714.2,28390,24110.3,21484.3,23495.1,46547.9,63539.7,63726.5,52538.6,39514.3,29411.1,21983.5,17894.8,16482.3,39088.1,47756.8,50087.6,47183.1,41877.8,38317.9,36415.2,33923.3,27087.8,22610.3,22475.9,21106.7,22995,24058.3,28269.9,43663,38879.2,33375.4,35039.1,35154.7,27012.2,20236.4,15286.2,13222.4,13122.1,12277.7,10821.9,9721.3,9240.6,9633.21,12352.5,13917.2,13618.8,13212.1,12422.7,11405.9,12948.7,14680.6,15585.2,16118,15955.5,15387.6,14816.3,13901.8,12973.2,12530.5,13107.3,13897.5,15855.3,17855.1
